CustomerID,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,Education_Level,Marital_Status
CUST_0674,58398,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,67,2570,547,498,0,Graduation,Together
CUST_0675,50272,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,38,2485,229,225,0,Graduation,Together
CUST_0676,76618,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,45,2728,1364,1217,0,PhD,Married
CUST_0677,87305,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,60,2803,1072,992,1,2n Cycle,Divorced
CUST_0678,25851,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,2662,43,38,0,Graduation,Together
CUST_0679,58710,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,50,2614,1011,837,0,Graduation,Divorced
CUST_0680,45160,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2251,18,15,0,Graduation,Single
CUST_0681,74806,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,55,2716,956,947,0,Master,Married
CUST_0682,59111,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,66,2582,714,559,0,Graduation,Married
CUST_0683,18988,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,15,14,0,PhD,Married
CUST_0684,72190,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,55,2660,1698,1449,0,Graduation,Married
CUST_0685,7500,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,39,7,1,Graduation,Married
CUST_0686,80395,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,65,2377,1332,1284,1,Graduation,Married
CUST_0687,75012,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,44,2314,876,725,0,Master,Divorced
CUST_0688,56962,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,55,2420,385,359,0,Master,Married
CUST_0689,89891,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,29,2599,653,470,1,Graduation,Together
CUST_0690,35946,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,2434,11,11,0,PhD,Divorced
CUST_0691,53593,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,67,2850,437,394,0,PhD,Together
CUST_0692,45072,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,72,2415,254,224,0,PhD,Divorced
CUST_0693,89694,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,47,2422,1430,1388,3,Graduation,Divorced
CUST_0694,72025,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,71,2220,1677,1677,3,Graduation,Married
CUST_0695,67432,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,47,2616,1165,995,0,Graduation,Married
CUST_0696,70545,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,68,2185,313,292,0,Master,Together
CUST_0697,17487,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,2627,12,6,0,Basic,Married
CUST_0698,62882,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,51,2848,1241,1144,0,Graduation,Together
CUST_0699,64108,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,67,2622,1078,1057,0,PhD,Single
CUST_0700,34941,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,64,2639,73,49,0,Master,Together
CUST_0701,48767,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2338,53,43,0,PhD,Single
CUST_0702,38702,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,42,2491,69,29,0,2n Cycle,Together
CUST_0703,82224,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,56,2314,862,822,1,Graduation,Married
CUST_0704,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,1383,1192,1,Graduation,Together
CUST_0705,17003,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,45,2361,31,24,0,2n Cycle,Married
CUST_0706,71163,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,25,2271,916,872,0,Graduation,Single
CUST_0707,33697,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,50,2446,17,6,1,Graduation,Single
CUST_0708,63564,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,66,2310,1150,1085,1,2n Cycle,Married
CUST_0709,83443,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,48,2339,1413,1329,0,PhD,Together
CUST_0710,51518,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,62,2428,445,441,0,PhD,Together
CUST_0711,80952,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,51,2645,1713,1669,3,Graduation,Married
CUST_0712,75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,41,2217,1360,1280,0,Graduation,Together
CUST_0713,63855,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,42,2664,917,828,0,2n Cycle,Together
CUST_0714,62220,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,48,2846,1214,1202,0,PhD,Together
CUST_0715,58512,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,56,2442,1019,867,0,Graduation,Married
CUST_0716,40662,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,41,2630,69,46,0,Master,Married
CUST_0717,38829,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,61,2243,83,67,0,PhD,Married
CUST_0718,35523,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2428,55,44,0,2n Cycle,Married
CUST_0719,79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,53,2225,548,532,0,Graduation,Single
CUST_0720,78285,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,32,2403,1387,1347,0,Master,Married
CUST_0721,31626,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,42,2574,52,18,1,PhD,Single
CUST_0722,75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,68,2197,606,379,0,Graduation,Single
CUST_0723,48726,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,65,2587,183,124,0,Graduation,Married
CUST_0724,74985,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,43,2815,1783,1697,0,Graduation,Married
CUST_0725,67430,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,33,2821,1243,1122,0,Graduation,Together
CUST_0726,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,55,2460,122,61,0,2n Cycle,Married
CUST_0727,62058,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,64,2558,392,334,0,Master,Married
CUST_0728,72063,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,41,2520,668,578,0,Graduation,Married
CUST_0729,78939,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,69,2358,1302,1097,0,PhD,Married
CUST_0730,42720,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,55,2590,542,430,0,Graduation,Single
CUST_0731,33622,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,48,2601,69,57,0,Graduation,Married
CUST_0732,6835,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,63,2727,125,113,0,PhD,Together
CUST_0733,41452,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,2639,16,16,0,Graduation,Together
CUST_0734,40760,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,55,2462,87,81,0,PhD,Single
CUST_0735,74250,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,62,2313,1158,1158,0,PhD,Together
CUST_0736,51124,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,65,2352,39,35,0,Master,Single
CUST_0737,72258,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,49,2449,1391,1257,0,Graduation,Single
CUST_0738,71466,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,46,2244,1230,1230,0,PhD,Single
CUST_0739,36283,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,44,2235,24,19,0,Graduation,Together
CUST_0740,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,50,2208,16,7,0,Graduation,Single
CUST_0741,30467,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,48,2261,19,14,0,Graduation,Married
CUST_0742,31590,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2535,35,32,0,Graduation,Together
CUST_0743,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,34,2767,40,23,0,Basic,Married
CUST_0744,17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,60,2293,41,35,0,Master,Together
CUST_0745,42564,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,52,2702,615,417,1,PhD,Divorced
CUST_0746,43783,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,42,2190,490,351,1,Master,Married
CUST_0747,40780,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,44,2818,343,309,0,Graduation,Divorced
CUST_0748,62847,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,75,2689,1551,1490,0,Master,Together
CUST_0749,82017,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,63,2758,706,683,3,PhD,Married
CUST_0750,16813,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,70,2504,37,24,1,Graduation,Single
CUST_0751,51267,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,42,2402,258,246,0,Graduation,Married
CUST_0752,46524,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,59,2609,125,73,0,Graduation,Single
CUST_0753,45183,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,58,2684,303,291,1,Master,Single
CUST_0754,70421,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,66,2160,732,697,0,PhD,Married
CUST_0755,60161,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,55,2773,894,717,0,2n Cycle,Divorced
CUST_0756,73926,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,47,2643,1565,1550,0,Graduation,Together
CUST_0757,19329,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,52,2356,55,50,0,Graduation,Married
CUST_0758,61872,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,50,2357,557,541,0,Master,Married
CUST_0759,46984,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,64,2619,33,25,0,Graduation,Widow
CUST_0760,34838,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,69,2685,123,76,0,Graduation,Married
CUST_0761,82716,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,76,2395,1145,1123,0,PhD,Single
CUST_0762,48192,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,62,2608,1497,1468,3,Graduation,Married
CUST_0763,49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,44,2396,437,416,0,Master,Married
CUST_0764,56850,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,49,2257,63,63,0,Master,Married
CUST_0765,55267,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,63,2410,360,315,0,Graduation,Married
CUST_0766,59666,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,48,2623,894,761,1,Graduation,Married
CUST_0767,72504,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,48,2608,1384,1290,0,Graduation,Single
CUST_0768,26872,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,39,2415,40,8,0,Graduation,Married
CUST_0769,21359,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,48,2594,38,28,0,Graduation,Single
CUST_0770,73170,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,45,2188,694,662,0,Graduation,Single
CUST_0771,52750,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,65,2669,791,722,0,Master,Married
CUST_0772,91820,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,34,2377,1467,1437,0,PhD,Together
CUST_0773,65968,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,50,2207,491,487,0,PhD,Together
CUST_0774,30772,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,44,2268,16,12,0,Graduation,Married
CUST_0775,22507,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,66,2741,502,434,0,Graduation,Single
CUST_0776,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,48,2251,712,655,0,Graduation,Married
CUST_0777,25804,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,42,2460,43,31,0,2n Cycle,Married
CUST_0778,76412,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,40,2579,1791,1774,2,PhD,Single
CUST_0779,22063,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,2484,44,33,0,Graduation,Married
CUST_0780,57091,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,59,2173,540,503,1,Graduation,Single
CUST_0781,78353,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,61,2598,1542,1508,0,2n Cycle,Divorced
CUST_0782,93404,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,66,2577,1601,1586,2,Graduation,Married
CUST_0783,37859,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,58,2692,34,32,0,Graduation,Divorced
CUST_0784,80995,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,62,2573,1426,1370,0,PhD,Widow
CUST_0785,16529,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2279,21,20,0,Graduation,Together
CUST_0786,55412,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,44,2378,55,47,0,PhD,Divorced
CUST_0787,48789,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,28,2816,535,390,0,Graduation,Single
CUST_0788,56575,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,53,2579,532,522,0,PhD,Together
CUST_0789,25130,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,40,2429,32,14,0,2n Cycle,Together
CUST_0790,35441,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,53,2659,38,37,0,Graduation,Married
CUST_0791,71391,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,64,2616,902,761,0,Graduation,Married
CUST_0792,49494,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,48,2589,303,221,0,Master,Single
CUST_0793,81702,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,40,2803,1446,1259,0,Graduation,Divorced
CUST_0794,45889,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,40,2521,38,30,0,2n Cycle,Single
CUST_0795,56628,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,43,2259,590,419,1,Graduation,Single
CUST_0796,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2487,59,42,0,Graduation,Together
CUST_0797,40049,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,46,2736,262,234,0,Graduation,Married
CUST_0798,19419,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,39,2755,63,56,0,Graduation,Married
CUST_0799,82504,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,60,2496,1012,958,0,2n Cycle,Married
CUST_0800,81205,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,50,2326,1879,1749,3,Graduation,Together
CUST_0801,61618,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,29,2797,1140,935,0,2n Cycle,Single
CUST_0802,55284,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,64,2711,701,638,0,Master,Single
CUST_0803,49980,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,57,2408,181,167,0,Graduation,Single
CUST_0804,15072,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,40,2574,35,17,0,Graduation,Married
CUST_0805,49166,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,46,2540,258,148,0,Graduation,Single
CUST_0806,82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,63,2759,1790,1727,2,2n Cycle,Married
CUST_0807,30843,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,54,2193,26,17,1,PhD,Together
CUST_0808,46374,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,46,2263,429,412,2,PhD,Married
CUST_0809,60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,41,2613,1010,840,0,Graduation,Single
CUST_0810,38576,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,2276,41,41,0,Master,Married
CUST_0811,55357,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,35,2654,663,599,0,Graduation,Married
CUST_0812,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,2792,39,38,0,Graduation,Together
CUST_0813,85710,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,31,2579,1029,996,1,2n Cycle,Married
CUST_0814,23228,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,51,2313,40,40,0,Graduation,Together
CUST_0815,44602,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,51,2293,258,224,0,Master,Together
CUST_0816,7500,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,33,2695,10,5,0,Graduation,Married
CUST_0817,38683,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,31,2792,275,209,0,2n Cycle,Together
CUST_0818,49514,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,45,2353,276,183,0,2n Cycle,Single
CUST_0819,57906,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,47,2542,386,371,0,PhD,Together
CUST_0820,43456,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,54,2619,386,379,0,Master,Single
CUST_0821,19485,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,34,2437,10,10,0,Master,Single
CUST_0822,53172,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,42,2578,361,236,0,Graduation,Together
CUST_0823,30545,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2779,57,45,0,Graduation,Together
CUST_0824,70123,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,37,2433,1727,1727,2,PhD,Together
CUST_0825,62450,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,61,2333,957,919,1,Graduation,Single
CUST_0826,21675,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,44,2177,41,37,0,Graduation,Together
CUST_0827,42395,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,39,2245,157,132,0,2n Cycle,Single
CUST_0828,61346,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,42,2425,847,705,0,Master,Together
CUST_0829,80812,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,67,2444,1644,1611,3,Graduation,Together
CUST_0830,42835,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,49,2523,497,399,0,Master,Divorced
CUST_0831,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,37,2659,120,84,0,Graduation,Married
CUST_0832,86424,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,64,2244,1158,1090,0,Master,Single
CUST_0833,17117,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,42,2687,121,114,0,2n Cycle,Together
CUST_0834,24762,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,48,2298,46,6,1,Graduation,Single
CUST_0835,35797,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,2780,47,26,0,Graduation,Married
CUST_0836,36627,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,45,2500,15,14,0,Graduation,Divorced
CUST_0837,51111,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,39,2169,52,49,0,2n Cycle,Married
CUST_0838,82072,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,50,2521,1889,1760,0,PhD,Together
CUST_0839,46231,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,67,2739,251,239,0,PhD,Single
CUST_0840,42243,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,2359,50,45,0,Graduation,Married
CUST_0841,51195,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,58,2613,506,448,0,Graduation,Together
CUST_0842,68092,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,42,2354,1233,1185,0,Master,Single
CUST_0843,31814,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,47,2664,63,43,1,Graduation,Married
CUST_0844,51390,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,55,2818,297,241,0,Master,Widow
CUST_0845,76630,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,37,2325,828,653,0,Graduation,Married
CUST_0846,26868,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,29,2219,12,10,0,Basic,Single
CUST_0847,55260,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,48,2723,897,655,0,PhD,Single
CUST_0848,64090,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,64,2485,662,527,0,Graduation,Together
CUST_0849,78331,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,62,2316,1577,1516,0,Graduation,Divorced
CUST_0850,37087,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,46,2481,398,395,0,PhD,Married
CUST_0851,21846,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,34,2409,58,32,0,Graduation,Divorced
CUST_0852,81320,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,62,2667,871,814,0,Graduation,Married
CUST_0853,54137,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,50,2476,183,163,0,Graduation,Divorced
CUST_0854,66825,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,53,2509,818,778,0,Graduation,Together
CUST_0855,57100,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,47,2366,313,217,0,Graduation,Together
